id,price
0,2401.3344120264405
1,2401.6914244065597
2,2401.5261077781993
3,2401.309919165308
4,2401.183226455842
5,2401.214692383171
6,2401.167976779289
7,2401.242146224694
8,2400.949398764283
9,2401.4843700433817
10,2400.957232838208
11,2400.8315322629774
12,2400.6767717622047
13,2400.544887631541
14,2401.3220751824297
15,2401.397702533025
16,2402.1984767356266
17,2401.5382180724027
18,2403.1159400566944
19,2402.4449884980872
20,2401.5402180869364
21,2401.625429980234
22,2401.336577863418
23,2401.283430841807
24,2401.2477327951774
25,2401.3140809159777
26,2401.1415708766776
27,2401.598500973946
28,2400.7277265049406
29,2400.069348477753
30,2399.729495739225
31,2399.6964996267225
32,2400.6756902455277
33,2401.123997507452
34,2400.887470227751
35,2401.573540167538
36,2400.8832839824518
37,2401.3244336986763
38,2401.087184166393
39,2401.341828757441
40,2401.3820988261873
41,2401.0448266640965
42,2402.0168201010547
43,2400.4362678670677
44,2400.984333891499
45,2401.184077337249
46,2401.563000461298
47,2401.837014982891
48,2401.3770581971103
49,2402.450437772315
50,2401.8280593102286
51,2402.467591861074
52,2401.4715140609474
53,2401.5345167839023
54,2400.9726667461427
55,2400.6620091121104
56,2401.43591539502
57,2400.369132885858
58,2400.5319086306695
59,2400.958359340757
60,2400.7353925291027
61,2401.309070701906
62,2401.236473957416
63,2401.8710849833396
64,2401.589790897574
65,2400.782626962998
66,2401.4778456909335
67,2400.7178387316826
68,2401.055317573077
69,2401.461791228176
70,2401.5079606953004
71,2401.802462907705
72,2401.168953966563
73,2401.2199042389207
74,2401.2864451308074
75,2401.1871749179845
76,2401.060632557711
77,2401.478670533978
78,2401.6356551254617
79,2401.611271686132
80,2401.8057146290557
81,2401.6821640455046
82,2401.751326060485
83,2401.8646743329928
84,2400.876274642395
85,2401.1422440758743
86,2401.5642762989
87,2400.4557519497052
88,2400.845410497747
89,2400.1943080055
90,2401.010424161532
91,2400.8646428427737
92,2400.81730361106
93,2401.1672823432277
94,2400.869679159396
95,2401.1188659969152
96,2400.5810961303423
97,2400.899062009093
98,2400.997451957974
99,2401.2266062152003
100,2401.2418137449713
101,2401.6594496059165
102,2401.5819925147634
103,2401.1020783706094
104,2401.5231228961948
105,2401.268749443378
106,2400.7965867829307
107,2401.1462302487676
108,2401.266484184493
109,2401.459557122685
110,2402.160481453797
111,2402.054461170586
112,2401.880118047241
113,2401.158582272636
114,2401.4623887709295
115,2400.75815167998
116,2401.392038887022
117,2400.9610406707648
118,2401.271083944599
119,2401.2498816052316
120,2401.1809209924704
121,2400.8678707806007
122,2400.8165816614087
123,2401.140798244073
124,2400.359288462595
125,2400.3050695685743
126,2400.2345901499066
127,2400.190175513219
128,2401.223926038135
129,2401.0247438757897
130,2401.511933254268
131,2401.424379021231
132,2401.5877133813724
133,2401.308210996956
134,2401.2574183069337
135,2401.3735695471887
136,2401.1208008536673
137,2401.1679243560006
138,2400.420342649066
139,2401.3372267840755
140,2400.620520952087
141,2401.354644264844
142,2401.0616507025366
143,2402.0488561248494
144,2401.180742187002
145,2401.443677958902
146,2401.5762240099625
147,2401.384016091964
148,2401.5550474732536
149,2401.228039734032
150,2401.1962360108696
151,2401.338030326183
152,2401.496001040372
153,2401.251885193186
154,2401.5241512974267
155,2401.21572117737
156,2401.5234788859248
157,2400.774033746704
158,2401.479414357899
159,2401.8826235894135
160,2401.2075681472193
161,2401.8496864785247
162,2400.9273300520417
163,2401.481590849113
164,2401.582444193921
165,2401.980545488319
166,2400.799565409245
167,2401.489028174005
168,2401.3321985967887
169,2401.3103393239944
170,2400.5647765649496
171,2400.179914254312
172,2400.5952161379164
173,2400.8392219817147
174,2401.2204464950582
175,2401.3921624474206
176,2400.875451877762
177,2401.4888061896754
178,2401.3401418281037
179,2401.473198448293
180,2401.6229789498843
181,2401.2569724875707
182,2401.67357063839
183,2401.794497543969
184,2401.5086148701093
185,2401.2692615809065
186,2400.9106835279404
187,2401.594115194731
188,2402.0134965645816
189,2402.1816451934883
190,2402.5975146165156
191,2401.8264491715618
192,2401.0881866168547
193,2402.1125557105015
194,2401.593467616894
195,2401.232903194462
196,2401.7044733075063
197,2401.6221842589052
198,2401.206405707482
199,2401.3212268115217
200,2401.741105046397
201,2402.1814615178114
202,2401.566568577227
203,2401.3935764901885
204,2401.4513790290366
205,2401.2289182335026
206,2401.5994889540957
207,2401.540353733278
208,2401.175841840134
209,2401.092626924019
210,2401.4314833299336
211,2401.3547247201195
212,2401.331338277743
213,2401.282797601696
214,2401.6224056250603
215,2402.006479866808
216,2401.407412196291
217,2400.96821619107
218,2401.1251469503127
219,2401.0214068804944
220,2401.048180578275
221,2401.0569613676407
222,2400.7923779215503
223,2401.0620219046828
224,2400.886352292629
225,2401.2836378494953
226,2400.9510195439893
227,2400.766401099733
228,2401.225103868122
229,2401.619985407857
230,2401.332199768191
231,2402.2582860010853
232,2400.6084732781205
233,2400.483938057733
234,2401.3125186529246
235,2401.5994910472978
236,2401.6214542856505
237,2401.1604383495164
238,2401.463199235493
239,2402.146912292871
240,2401.2666105097946
241,2402.0474124385323
242,2401.5084362448333
243,2402.6632112580855
244,2401.3779168425517
245,2401.6195710866114
246,2401.52471917986
247,2401.857500113528
248,2401.2689794014996
249,2401.372368573138
250,2401.4427349188422
251,2401.1101906034933
252,2400.6315868831143
253,2401.1364645865
254,2401.490006835281
255,2401.14596741965
256,2401.256740814009
257,2400.5722315520907
258,2401.194846827264
259,2401.2058552264057
260,2401.648862825874
261,2401.4268511426076
262,2401.4761026508677
263,2401.287978113693
264,2401.5265695089824
265,2401.357126503878
266,2401.499738426668
267,2401.722154033767
268,2401.8780721134963
269,2401.7444469718325
270,2401.4986390414283
271,2401.2582853137324
272,2401.23718684872
273,2401.2071708018443
274,2400.729256706665
275,2400.5937558730648
276,2400.6843391106668
277,2401.1059127380327
278,2401.2658102819355
279,2401.5288978476387
280,2401.0361229403247
281,2401.3245645428915
282,2400.8071532437316
283,2400.292502772636
284,2401.1509968993582
285,2400.8234274711126
286,2400.2814947733737
287,2401.008405477874
288,2401.084587290156
289,2400.6852580209024
290,2400.9756637316264
291,2401.2558626397868
292,2401.0163113095614
293,2401.0792280604255
294,2401.8184442385473
295,2401.454050124255
296,2401.369318226987
297,2401.552002424051
298,2401.77624859139
299,2401.101924261919
300,2400.8322407848823
301,2401.2852191298243
302,2400.826964155962
303,2401.1911677038775
304,2401.5466025722762
305,2401.7245675014324
306,2401.508699415587
307,2401.6053092703996
308,2401.3159089919627
309,2401.43632791058
